date,open,close
2007-01-03,0.57,0.55
2007-01-04,0.55,0.55
2007-01-05,0.53,0.51
2007-01-08,0.52,0.52
2007-01-09,0.52,0.51
2007-01-10,0.5,0.53
2007-01-11,0.53,0.53
2007-01-12,0.52,0.54
2007-01-16,0.54,0.54
2007-01-17,0.53,0.53
2007-01-18,0.51,0.48
2007-01-19,0.48,0.49
2007-01-22,0.49,0.49
2007-01-23,0.48,0.49
2007-01-24,0.49,0.5
2007-01-25,0.51,0.48
2007-01-26,0.49,0.48
2007-01-29,0.48,0.46
2007-01-30,0.46,0.47
2007-01-31,0.47,0.47
2007-02-01,0.47,0.47
2007-02-02,0.48,0.49
2007-02-05,0.49,0.49
2007-02-06,0.5,0.51
2007-02-07,0.52,0.53
2007-02-08,0.52,0.52
2007-02-09,0.53,0.5
2007-02-12,0.5,0.51
2007-02-13,0.52,0.52
2007-02-14,0.52,0.51
2007-02-15,0.51,0.51
2007-02-16,0.51,0.5
2007-02-20,0.5,0.5
2007-02-21,0.5,0.5
2007-02-22,0.5,0.5
2007-02-23,0.5,0.5
2007-02-26,0.5,0.49
2007-02-27,0.48,0.48
2007-02-28,0.47,0.47
2007-03-01,0.46,0.47
2007-03-02,0.47,0.45
2007-03-05,0.44,0.44
2007-03-06,0.45,0.46
2007-03-07,0.46,0.45
2007-03-08,0.46,0.47
2007-03-09,0.48,0.47
2007-03-12,0.46,0.46
2007-03-13,0.46,0.44
2007-03-14,0.44,0.44
2007-03-15,0.44,0.44
2007-03-16,0.44,0.43
2007-03-19,0.43,0.43
2007-03-20,0.43,0.43
2007-03-21,0.45,0.46
2007-03-22,0.46,0.47
2007-03-23,0.47,0.46
2007-03-26,0.46,0.46
2007-03-27,0.46,0.45
2007-03-28,0.45,0.45
2007-03-29,0.45,0.44
2007-03-30,0.44,0.44
2007-04-02,0.44,0.44
2007-04-03,0.45,0.44
2007-04-04,0.44,0.44
2007-04-05,0.44,0.47
2007-04-09,0.47,0.46
2007-04-10,0.46,0.46
2007-04-11,0.46,0.45
2007-04-12,0.45,0.46
2007-04-13,0.46,0.47
2007-04-16,0.47,0.46
2007-04-17,0.46,0.47
2007-04-18,0.47,0.47
2007-04-19,0.47,0.48
2007-04-20,0.49,0.49
2007-04-23,0.49,0.48
2007-04-24,0.49,0.5
2007-04-25,0.5,0.5
2007-04-26,0.51,0.51
2007-04-27,0.51,0.5
2007-04-30,0.51,0.5
2007-05-01,0.51,0.51
2007-05-02,0.51,0.5
2007-05-03,0.5,0.51
2007-05-04,0.51,0.51
2007-05-07,0.52,0.5
2007-05-08,0.5,0.51
2007-05-09,0.5,0.51
2007-05-10,0.51,0.5
2007-05-11,0.53,0.54
2007-05-14,0.53,0.53
2007-05-15,0.53,0.53
2007-05-16,0.53,0.53
2007-05-17,0.53,0.52
2007-05-18,0.53,0.53
2007-05-21,0.53,0.54
2007-05-22,0.54,0.54
2007-05-23,0.54,0.52
